pokedex_id,game,description 
0357,['Alpha Sapphire'],Children of the southern tropics eat as snacks the fruit that grows in bunches around the neck of Tropius. This Pokémon flies by flapping the leaves on its back as if they were wings.
0357,['Ultra Sun'],The bunches of fruit growing around the necks of Tropius in Alola are especially sweet compared to those in other regions.
0357,['Ultra Moon'],"Bunches of delicious fruit grow around its neck. In warm areas, many ranches raise Tropius."
0357,"['Brilliant Diamond', 'Shining Pearl']","Because it continually ate only its favorite fruit, the fruit started growing around its neck."
0357,['Scarlet'],It lives in tropical jungles. The bunch of fruit around its neck is delicious. The fruit grows twice a year.
0357,['Violet'],Delicious fruits grew out from around its neck because it always ate the same kind of fruit.
0358,['Ruby'],"CHIMECHO makes its cries echo inside its hollow body. When this POKéMON becomes enraged, its cries result in ultrasonic waves that have the power to knock foes flying."
0358,['Sapphire'],"In high winds, CHIMECHO cries as it hangs from a tree branch or the eaves of a building using a suction cup on its head. This POKéMON plucks berries with its long tail and eats them."
0358,"['FireRed', 'LeafGreen']","It travels by riding on winds. It cleverly uses its long tail to pluck nuts and berries, which it loves to eat."
0358,['Emerald'],They fly about very actively when the hot season arrives. They communicate among themselves using seven different and distinguishing cries.
0358,['Diamond'],"To knock foes flying, it makes the air shudder with its cries. It converses using seven cries."
0358,['Pearl'],"Emitting ultrasonic cries, it floats on winds to travel great distances."
0358,['Platinum'],Its cries echo inside its hollow body to emerge as beautiful notes for startling and repelling foes.
0358,"['HeartGold', 'SoulSilver']",It uses the sucker on its head to hang from a tree or from eaves. It can produce seven different tones.
0358,"['Black', 'White', 'Black 2', 'White 2']",Its cries echo inside its hollow body to emerge as beautiful notes for startling and repelling foes.
0358,['X'],It uses the sucker on its head to hang from a tree or from eaves. It can produce seven different tones.
0358,['Y'],"Emitting ultrasonic cries, it floats on winds to travel great distances."
0358,['Omega Ruby'],"Chimecho makes its cries echo inside its hollow body. When this Pokémon becomes enraged, its cries result in ultrasonic waves that have the power to knock foes flying."
0358,['Alpha Sapphire'],"In high winds, Chimecho cries as it hangs from a tree branch or the eaves of a building using a suction cup on its head. This Pokémon plucks berries with its long tail and eats them."
0358,['Brilliant Diamond'],"To knock foes flying, it makes the air shudder with its cries. It converses using seven cries."
0358,['Shining Pearl'],Chimecho emits ultrasonic cries. It floats on the wind to travel great distances.
0358,['Legends: Arceus'],Can emit waves of air powerful enough to knock out prey taller than itself. I hypothesize that it amplifies the faint sound of wind within its body.
0359,['Ruby'],"Every time ABSOL appears before people, it is followed by a disaster such as an earthquake or a tidal wave. As a result, it came to be known as the disaster POKéMON."
0359,['Sapphire'],"ABSOL has the ability to foretell the coming of natural disasters. It lives in a harsh, rugged mountain environment. This POKéMON very rarely ventures down from the mountains."
0359,"['FireRed', 'LeafGreen']","It appears when it senses an impending natural disaster. As a result, it was mistaken as a doom-bringer."
0359,['Emerald'],It sharply senses even subtle changes in the sky and the land to predict natural disasters. It is a long-lived POKéMON that has a life-span of 100 years.
0359,"['Diamond', 'Pearl']",It senses coming disasters and appears before people only to warn them of impending danger.
0359,['Platinum'],"Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains."
0359,"['HeartGold', 'SoulSilver']",It has the ability to foretell natural disasters. Its life span is over a hundred years.
0359,"['Black', 'White']","Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains."
0359,"['Black 2', 'White 2']",It appears from deep in the mountains to warn people about upcoming disasters it has sensed with its horn.
0359,['X'],It senses coming disasters and appears before people only to warn them of impending danger.
0359,['Y'],"It appears when it senses an impending natural disaster. As a result, it was mistaken as a doom bringer."
0359,['Omega Ruby'],"Every time Absol appears before people, it is followed by a disaster such as an earthquake or a tidal wave. As a result, it came to be known as the disaster Pokémon."
0359,['Alpha Sapphire'],"Absol has the ability to foretell the coming of natural disasters. It lives in a harsh, rugged mountain environment. This Pokémon very rarely ventures down from the mountains."
0359,['Sun'],"Long ago, superstitions were spread about it, saying it brought disaster. This fed a hatred of it, and it was driven deep into the mountains."
0359,['Moon'],"Although it’s said to bring disaster, in actuality, this Pokémon possesses a calm disposition and warns people of any crises that loom."
0359,['Ultra Sun'],"The only thing unlucky about Absol is its appearance. It protects fields and warns people of disaster, so one ought to be grateful for it."
0359,['Ultra Moon'],"The elderly call it the disaster Pokémon and detest it, but interest in its power to predict disasters is on the rise."
0359,['Sword'],"Swift as the wind, Absol races through fields and mountains. Its curved, bow-like horn is acutely sensitive to the warning signs of natural disasters."
0359,['Shield'],"Because of this Pokémon’s ability to detect danger, people mistook Absol as a bringer of doom."
0359,"['Brilliant Diamond', 'Shining Pearl']",It senses coming disasters and appears before people only to warn them of impending danger.
0359,['Ruby'],"Every time ABSOL appears before people, it is followed by a disaster such as an earthquake or a tidal wave. As a result, it came to be known as the disaster POKéMON."
0359,['Sapphire'],"ABSOL has the ability to foretell the coming of natural disasters. It lives in a harsh, rugged mountain environment. This POKéMON very rarely ventures down from the mountains."
0359,"['FireRed', 'LeafGreen']","It appears when it senses an impending natural disaster. As a result, it was mistaken as a doom-bringer."
0359,['Emerald'],It sharply senses even subtle changes in the sky and the land to predict natural disasters. It is a long-lived POKéMON that has a life-span of 100 years.
0359,"['Diamond', 'Pearl']",It senses coming disasters and appears before people only to warn them of impending danger.
0359,['Platinum'],"Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains."
0359,"['HeartGold', 'SoulSilver']",It has the ability to foretell natural disasters. Its life span is over a hundred years.
0359,"['Black', 'White']","Rumored to sense disasters with its horn, it became a target. It fled deep into the mountains."
0359,"['Black 2', 'White 2']",It appears from deep in the mountains to warn people about upcoming disasters it has sensed with its horn.
0359,['X'],It senses coming disasters and appears before people only to warn them of impending danger.
0359,['Y'],"It appears when it senses an impending natural disaster. As a result, it was mistaken as a doom bringer."
0359,['Omega Ruby'],"Every time Absol appears before people, it is followed by a disaster such as an earthquake or a tidal wave. As a result, it came to be known as the disaster Pokémon."
0359,['Alpha Sapphire'],"Absol has the ability to foretell the coming of natural disasters. It lives in a harsh, rugged mountain environment. This Pokémon very rarely ventures down from the mountains."
0359,['Sun'],"Long ago, superstitions were spread about it, saying it brought disaster. This fed a hatred of it, and it was driven deep into the mountains."
0359,['Moon'],"Although it’s said to bring disaster, in actuality, this Pokémon possesses a calm disposition and warns people of any crises that loom."
