name,game,description
Mimikyu Scrap,"['Scarlet', 'Violet']",Material accidentally dropped by a Pokémon. It can be used to make TMs.
Mind Plate,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",An item to be held by a Pokémon. It is a stone tablet that boosts the power of Psychic-type moves.
Mind Plate,"['Black', 'White', 'Black 2', 'White 2']",An item to be held by a Pokémon. It is a stone tablet that boosts the power of Psychic-type moves.
Mind Plate,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Psychic-type moves.
Mind Plate,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Psychic-type moves.
Mind Plate,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",An item to be held by a Pokémon. It’s a stone tablet that boosts the power of Psychic-type moves.
Mind Plate,"['Scarlet', 'Violet']",An item to be held by a Pokémon. This stone tablet is imbued with the essence of psychic energy and boosts the power of the holder’s Psychic-type moves.
Mint Tablecloth,"['Scarlet', 'Violet']","A light mint-colored tablecloth. It’s smooth and pleasant to the touch, and dishes can be placed on it with hardly a sound."
Miracle Seed,"['Ruby', 'Sapphire', 'Emerald']",A hold item that raises the power of GRASS-type moves.
Miracle Seed,"['FireRed', 'LeafGreen']",An item to be held by a POKéMON. A seed imbued with life that boosts the power of GRASS-type moves.
Miracle Seed,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",An item to be held by a Pokémon. It is a seed imbued with life that ups the power of Grass-type moves.
Miracle Seed,"['Black', 'White', 'Black 2', 'White 2']",An item to be held by a Pokémon. It is a seed imbued with life that ups the power of Grass-type moves.
Miracle Seed,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",An item to be held by a Pokémon. It is a seed imbued with life force that boosts the power of Grass-type moves.
Miracle Seed,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",An item to be held by a Pokémon. It’s a seed imbued with life force that boosts the power of Grass-type moves.
Miracle Seed,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",An item to be held by a Pokémon. It’s a seed imbued with life-force that boosts the power of Grass-type moves.
Miracle Seed,"['Scarlet', 'Violet']",An item to be held by a Pokémon. It’s a seed imbued with life-force that boosts the power of the holder’s Grass-type moves.
Miraidon's Poké Ball,"['Scarlet', 'Violet']",A Poké Ball that can hold the mysterious Pokémon known as Miraidon. A boy named Arven gave it to you.
Mirror Herb,"['Scarlet', 'Violet']",An item to be held by a Pokémon. This herb will allow the holder to mirror an opponent’s stat increases to boost its own stats—but only once.
Misdreavus Tears,"['Scarlet', 'Violet']",Material accidentally dropped by a Pokémon. It can be used to make TMs.
Misty Seed,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",An item to be held by a Pokémon. It boosts Sp. Def on Misty Terrain. It can only be used once.
Misty Seed,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",An item to be held by a Pokémon. It boosts Sp. Def on Misty Terrain. It can only be used once.
Misty Seed,"['Scarlet', 'Violet']","An item to be held by a Pokémon. If the terrain becomes Misty Terrain, the holder will use this seed to boost its own Sp. Def stat."
Mixed Mushrooms,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",One of the many ingredients that can be used for cooking at your camp. The chewy texture of the mushrooms transforms any dish they’re added to.
Mixed Mushrooms,"['Scarlet', 'Violet']",One of the many ingredients that can be used for cooking at your camp. The chewy texture of the mushrooms transforms any dish they’re added to.
Modest Mint,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","When a Pokémon smells this mint, its Sp. Atk will grow more easily, but its Attack will grow more slowly."
Modest Mint,"['Scarlet', 'Violet']","Having a Pokémon smell this mint can make its Sp. Atk stat grow stronger. However, its Attack stat may suffer."
Monstrous Tablecloth,"['Scarlet', 'Violet']",A tablecloth designed by the Pewter Museum of Science. The academic air of the pattern is a big hit with kids and adults alike.
Moomoo Cheese,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",One of the many ingredients that can be used for cooking at your camp. Melted cheese can really give a curry some richness.
Moomoo Cheese,"['Scarlet', 'Violet']",One of the many ingredients that can be used for cooking at your camp. Melted cheese can really give a curry some richness.
Moomoo Milk,"['Ruby', 'Sapphire', 'Emerald']",A nutritious milk that restores HP by 100 points.
Moomoo Milk,"['FireRed', 'LeafGreen']",Highly nutritious milk. It restores the HP of one POKéMON by 100 points.
Moomoo Milk,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",Milk with a very high nutrition content. It restores the HP of one Pokémon by 100 points.
Moomoo Milk,"['Black', 'White', 'Black 2', 'White 2']",Milk with a very high nutrition content. It restores the HP of one Pokémon by 100 points.
Moomoo Milk,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","A bottle of highly nutritious milk. When consumed, it restores 100 HP to an injured Pokémon."
Moomoo Milk,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","A bottle of highly nutritious milk. When consumed, it restores up to 100 HP to an injured Pokémon."
Moomoo Milk,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A bottle of highly nutritious milk. It can be used to restore 100 HP to a single Pokémon.
Moomoo Milk,"['Scarlet', 'Violet']",A bottle of highly nutritious milk. It can be used to restore 100 HP to a Pokémon.
Moon Ball,"['HeartGold', 'SoulSilver']",A Poké Ball for catching Pokémon that evolve using the Moon Stone.
Moon Ball,"['Black', 'White', 'Black 2', 'White 2']",A Poké Ball for catching Pokémon that evolve using the Moon Stone.
Moon Ball,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A Poké Ball that will make it easier to catch Pokémon that can evolve using a Moon Stone.
Moon Ball,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A Poké Ball that will make it easier to catch Pokémon that can evolve using a Moon Stone.
Moon Ball,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A Poké Ball that will make it easier to catch Pokémon that can evolve using a Moon Stone.
Moon Ball,"['Scarlet', 'Violet']",A somewhat different Poké Ball that is more effective when catching Pokémon that can be evolved using a Moon Stone.
Moon Stone,"['Ruby', 'Sapphire', 'Emerald']",Makes certain species of POKéMON evolve.
Moon Stone,"['FireRed', 'LeafGreen']",A peculiar stone that makes certain species of POKéMON evolve. It is as black as the night sky.
Moon Stone,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A peculiar stone that makes certain species of Pokémon evolve. It is as black as the night sky.
Moon Stone,"['Black', 'White', 'Black 2', 'White 2']",A peculiar stone that makes certain species of Pokémon evolve. It is as black as the night sky.
Moon Stone,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A peculiar stone that can make certain species of Pokémon evolve. It is as black as the night sky.
Moon Stone,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon', 'Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",A peculiar stone that can make certain species of Pokémon evolve. It is as black as the night sky.
Moon Stone,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A peculiar stone that can make certain species of Pokémon evolve. It is as black as the night sky.
Moon Stone,"['Scarlet', 'Violet']",A peculiar stone that can make certain species of Pokémon evolve. It is dark like the night sky.
Mudbray Mud,"['Scarlet', 'Violet']",Material accidentally dropped by a Pokémon. It can be used to make TMs.
Murkrow Bauble,"['Scarlet', 'Violet']",Material accidentally dropped by a Pokémon. It can be used to make TMs.
Muscle Band,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",An item to be held by a Pokémon. It is a headband that slightly boosts the power of physical moves.
Muscle Band,"['Black', 'White', 'Black 2', 'White 2']",An item to be held by a Pokémon. It is a headband that slightly boosts the power of physical moves.
Muscle Band,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","An item to be held by a Pokémon. This headband exudes strength, slightly boosting the power of physical moves."
Muscle Band,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","An item to be held by a Pokémon. This headband exudes strength, slightly boosting the power of physical moves."
Muscle Band,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","An item to be held by a Pokémon. This headband exudes strength, slightly boosting the power of physical moves."
Muscle Band,"['Scarlet', 'Violet']","An item to be held by a Pokémon. This headband exudes strength, slightly boosting the power of the holder’s physical moves."
Muscle Feather,"['Black', 'White', 'Black 2', 'White 2']",An item for use on a Pokémon. It slightly increases the base Attack stat of a single Pokémon.
Muscle Feather,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",An item for use on a Pokémon. It slightly increases the base Attack stat of a single Pokémon.
Muscle Feather,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",An item for use on a Pokémon. It slightly increases the base Attack stat of a single Pokémon.
Mushroom Cake,['Arceus'],"A cake made by combining mushrooms with a Cake-Lure Base. These cakes are potently effective at attracting the more monstrous Pokémon, as well as dragon Pokémon."
Mushroom Cake,"['Scarlet', 'Violet']",A recipe for crafting Mushroom Cakes from scratch. Required materials: 1 Springy Mushroom and 1 Cake-Lure Base.
Mustard,"['Scarlet', 'Violet']",A very spicy condiment that’s indispensable when bread is on the table. It pairs tremendously with ketchup.
Mysterious Shard L,"['Brilliant Diamond', 'Shining Pearl']","A large shard that emanates an enigmatic power. Inside the shard, you can see a pattern that looks like Ramanas roses."
Mysterious Shard L,"['Scarlet', 'Violet']","A large shard that emanates an enigmatic power. Inside the shard, you can see a pattern that looks like Ramanas roses."
Mysterious Shard S,"['Brilliant Diamond', 'Shining Pearl']","A small shard that emanates an enigmatic power. Inside the shard, you can see a pattern that looks like Ramanas roses."
Mysterious Shard S,"['Scarlet', 'Violet']","A small shard that emanates an enigmatic power. Inside the shard, you can see a pattern that looks like Ramanas roses."
Mystic Water,"['Ruby', 'Sapphire', 'Emerald']",A hold item that raises the power of WATER-type moves.
Mystic Water,"['FireRed', 'LeafGreen']",An item to be held by a POKéMON. A teardrop-shaped gem that boosts the power of WATER-type moves.
Mystic Water,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",An item to be held by a Pokémon. It is a teardrop-shaped gem that ups the power of Water-type moves.
Mystic Water,"['Black', 'White', 'Black 2', 'White 2']",An item to be held by a Pokémon. It is a teardrop-shaped gem that ups the power of Water-type moves.
Mystic Water,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",An item to be held by a Pokémon. This teardrop-shaped gem boosts the power of Water-type moves.
Mystic Water,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",An item to be held by a Pokémon. This teardrop-shaped gem boosts the power of Water-type moves.
Mystic Water,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",An item to be held by a Pokémon. This teardrop-shaped gem boosts the power of Water-type moves.
Mystic Water,"['Scarlet', 'Violet']",An item to be held by a Pokémon. This teardrop-shaped gem boosts the power of the holder’s Water-type moves.
Nacli Salt,"['Scarlet', 'Violet']",Material accidentally dropped by a Pokémon. It can be used to make TMs.
Naive Mint,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","When a Pokémon smells this mint, its Speed will grow more easily, but its Sp. Def will grow more slowly."
Naive Mint,"['Scarlet', 'Violet']","Having a Pokémon smell this mint can make its Speed stat grow stronger. However, its Sp. Def stat may suffer."
Nanab Berry,"['Ruby', 'Sapphire', 'Emerald']",POKéBLOCK ingredient. Plant in loamy soil to grow NANABrilliant 
Nanab Berry,"['FireRed', 'LeafGreen']",Can be ground up into a powder as an ingredient for medicine.
Nanab Berry,"['Diamond', 'Pearl', 'Platinum']",A Poffin ingredient. Bury it in soft soil to grow a Nanab Plant.
Nanab Berry,"['HeartGold', 'SoulSilver']","In the Sinnoh region, they like to make sweets known as Poffins with this Berry and feed them to their Pokémon."
Nanab Berry,"['Black', 'White', 'Black 2', 'White 2']",A Berry which is very rare in the Unova region. A maniac will buy it for a high price.
Nanab Berry,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A Berry to be used in cooking. This Berry is very rare and hard to obtain in the Unova region.
Nanab Berry,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Used to make Pokéblocks that will enhance your Cuteness. Its pink flesh is sweet when eaten.
Nanab Berry,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",A Berry that calms wild Pokémon you’re trying to catch slightly when given to them.
Nanab Berry,"['Sword', 'Shield']",Used to make Pokéblocks that will enhance your Cuteness. Its pink flesh is sweet when eaten.
Nanab Berry,"['Brilliant Diamond', 'Shining Pearl']",A Poffin ingredient. Bury it in soft soil to grow a Nanab Berry plant.
Nanab Berry,"['Scarlet', 'Violet']",Used to make Pokéblocks that will enhance Cuteness. Its pink flesh is sweet if eaten.
Naughty Mint,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","When a Pokémon smells this mint, its Attack will grow more easily, but its Sp. Def will grow more slowly."
Naughty Mint,"['Scarlet', 'Violet']","Having a Pokémon smell this mint can make its Attack stat grow stronger. However, its Sp. Def stat may suffer."
Nest Ball,"['Ruby', 'Sapphire', 'Emerald']",A BALL that works better on weaker POKéMON.
Nest Ball,"['FireRed', 'LeafGreen']",A somewhat different BALL that works especially well on weaker POKéMON.
Nest Ball,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A somewhat different Poké Ball that works especially well on weaker Pokémon in the wild.
